user_id,video_id,timestamp,watch_seconds,video_duration,watch_fraction,event_type,quiz_shown,quiz_correct,like,save,share,position_in_feed,hashtag,weight,positive,hour,day_of_week,days_since_epoch,confidence
user_382,video_10,2025-08-22 22:35:48.736097,39,151,0.26,skip,False,-1.0,0,0,0,1,#matematik#9#ayt,2.3,0,22,4,599,1.23
user_318,video_189,2025-09-03 12:54:49.736288,56,235,0.24,skip,False,-1.0,0,0,0,7,#matematik#9,2.2,0,12,2,611,1.22
user_406,video_87,2025-08-26 13:35:56.736491,128,203,0.63,pause,False,-1.0,0,0,1,15,#tarih#10#tyt,5.15,1,13,1,603,1.5150000000000001
user_417,video_98,2025-09-16 16:32:54.736704,164,177,0.93,complete,False,-1.0,1,0,1,12,#edebiyat#11,8.65,1,16,1,624,1.8650000000000002
user_232,video_52,2025-09-04 21:10:35.736890,63,113,0.56,play,False,-1.0,0,0,0,1,#paragraf#10#tyt,3.8000000000000003,0,21,3,612,1.3800000000000001
user_339,video_186,2025-09-15 14:33:06.737078,59,115,0.51,play,False,-1.0,0,0,0,5,#edebiyat#12,3.55,0,14,0,623,1.355
user_172,video_187,2025-08-18 14:28:51.737278,38,101,0.38,pause,False,-1.0,0,0,0,20,#paragraf#10#ayt,2.9,0,14,0,595,1.29
user_483,video_27,2025-08-27 18:49:09.737523,77,228,0.34,pause,False,-1.0,0,0,0,4,#fizik#10,2.7,0,18,2,604,1.27
user_454,video_145,2025-08-20 00:38:03.737714,1,68,0.01,skip,False,-1.0,0,0,0,16,#paragraf#12#ayt,1.05,0,0,2,597,1.105
user_336,video_154,2025-08-22 03:31:07.737892,27,189,0.14,skip,False,-1.0,0,0,0,12,#biyoloji#12#ayt,1.7000000000000002,0,3,4,599,1.17
user_58,video_130,2025-09-02 05:45:20.738081,216,222,0.97,complete,False,-1.0,1,0,0,18,#biyoloji#11#tyt,7.85,1,5,1,610,1.7850000000000001
user_423,video_155,2025-08-27 16:02:18.738305,57,118,0.48,play,False,-1.0,0,0,0,13,#edebiyat#12#tyt,3.4,0,16,2,604,1.34
user_245,video_95,2025-09-02 15:05:50.738479,70,109,0.64,play,True,0.0,0,0,0,18,#biyoloji#10#tyt,4.2,1,15,1,610,1.42
user_178,video_84,2025-08-20 12:58:52.738633,98,230,0.43,play,False,-1.0,0,0,0,13,#kimya#10,3.15,0,12,2,597,1.315
user_389,video_126,2025-09-09 08:45:45.738798,187,215,0.87,play,False,-1.0,1,1,0,12,#edebiyat#9#ayt,8.85,1,8,1,617,1.885
user_116,video_200,2025-08-30 08:47:17.738952,56,65,0.86,pause,False,-1.0,0,0,0,15,#matematik#11#tyt,5.3,1,8,5,607,1.53
user_349,video_188,2025-09-02 20:26:07.739125,75,147,0.51,pause,False,-1.0,0,0,0,1,#edebiyat#10#ayt,3.55,0,20,1,610,1.355
user_319,video_191,2025-09-02 03:38:10.739292,42,93,0.45,play,True,1.0,0,0,0,15,#kimya#9#ayt,6.25,1,3,1,610,1.625
user_30,video_72,2025-08-30 12:06:03.739455,121,134,0.9,pause,False,-1.0,0,1,0,15,#geometri#10,7.0,1,12,5,607,1.7000000000000002
user_122,video_16,2025-09-02 06:20:34.739619,1,92,0.01,skip,True,0.0,0,0,0,11,#biyoloji#9#tyt,1.05,0,6,1,610,1.105
user_166,video_100,2025-09-14 21:43:42.739792,70,161,0.43,play,False,-1.0,0,0,0,4,#geometri#10#ayt,3.15,0,21,6,622,1.315
user_307,video_99,2025-09-05 15:46:06.740013,38,78,0.49,play,False,-1.0,0,0,0,14,#paragraf#11,3.45,0,15,4,613,1.345
user_214,video_3,2025-09-16 01:39:58.740232,68,82,0.83,play,False,-1.0,0,1,1,6,#fizik#12#ayt,7.6499999999999995,1,1,1,624,1.7650000000000001
user_179,video_120,2025-09-10 20:25:29.740431,150,169,0.89,play,True,0.0,1,0,0,16,#edebiyat#9#tyt,7.45,1,20,2,618,1.745
user_68,video_155,2025-08-19 01:39:53.740584,118,118,1.0,complete,False,-1.0,1,0,0,8,#edebiyat#12#tyt,8.0,1,1,1,596,1.8
user_374,video_19,2025-09-09 11:19:25.740914,50,230,0.22,skip,True,0.0,0,0,0,4,#tarih#10#tyt,2.1,0,11,1,617,1.21
user_251,video_87,2025-09-09 17:47:20.741235,183,203,0.9,play,True,0.0,0,0,0,6,#tarih#10#tyt,5.5,1,17,1,617,1.55
user_170,video_26,2025-09-16 14:15:16.741677,150,218,0.69,pause,False,-1.0,0,0,0,12,#biyoloji#12,4.449999999999999,1,14,1,624,1.4449999999999998
user_412,video_117,2025-09-07 14:56:43.741931,3,116,0.03,skip,True,1.0,0,0,0,2,#kimya#11,4.15,1,14,6,615,1.415
user_177,video_140,2025-08-24 08:46:47.742213,4,108,0.04,skip,False,-1.0,0,0,0,18,#paragraf#10#ayt,1.2,0,8,6,601,1.12
user_450,video_37,2025-09-10 22:17:14.742492,42,61,0.69,pause,False,-1.0,0,0,0,5,#tarih#10#tyt,4.449999999999999,1,22,2,618,1.4449999999999998
user_205,video_131,2025-09-09 04:27:47.742652,188,206,0.91,complete,False,-1.0,0,1,0,8,#matematik#10#tyt,7.05,1,4,1,617,1.705
user_273,video_167,2025-08-22 10:37:18.742820,32,80,0.4,pause,False,-1.0,0,0,0,8,#coğrafya#10#tyt,3.0,0,10,4,599,1.3
user_42,video_117,2025-09-06 23:05:18.743033,89,116,0.77,pause,False,-1.0,1,0,0,5,#kimya#11,6.85,1,23,5,614,1.685
user_336,video_148,2025-08-25 18:11:31.743330,115,132,0.87,pause,False,-1.0,1,0,0,20,#kimya#10,7.35,1,18,0,602,1.7349999999999999
user_213,video_108,2025-09-06 20:49:16.743619,12,185,0.06,skip,False,-1.0,0,0,0,16,#paragraf#10#tyt,1.3,0,20,5,614,1.13
user_372,video_144,2025-09-02 17:15:50.743926,65,104,0.62,pause,True,1.0,0,0,0,10,#coğrafya#12,7.1,1,17,1,610,1.71
user_226,video_192,2025-08-19 11:46:37.744293,2,153,0.01,skip,True,1.0,0,0,0,1,#coğrafya#12#tyt,4.05,1,11,1,596,1.405
user_4,video_143,2025-09-02 22:35:11.744566,60,69,0.87,pause,False,-1.0,1,1,0,16,#matematik#9#ayt,8.85,1,22,1,610,1.885
user_368,video_90,2025-09-01 14:07:20.744754,66,151,0.44,pause,False,-1.0,0,0,0,14,#paragraf#12#ayt,3.2,0,14,0,609,1.32
user_416,video_152,2025-09-11 06:20:29.744955,19,73,0.26,skip,True,1.0,0,0,0,6,#geometri#11,5.3,1,6,3,619,1.53
user_210,video_181,2025-08-24 05:32:03.745147,114,220,0.52,pause,False,-1.0,0,0,0,14,#tarih#9#tyt,3.6,0,5,6,601,1.36
user_195,video_14,2025-09-04 21:03:07.745322,15,105,0.14,skip,False,-1.0,0,0,0,15,#tarih#11#ayt,1.7000000000000002,0,21,3,612,1.17
user_243,video_17,2025-08-28 17:06:34.745517,63,64,0.98,complete,True,0.0,0,0,0,12,#coğrafya#10#ayt,5.9,1,17,3,605,1.59
user_238,video_36,2025-09-10 11:01:19.745720,222,229,0.97,complete,False,-1.0,0,0,0,2,#tarih#9#ayt,5.85,1,11,2,618,1.585
user_79,video_194,2025-08-30 05:33:24.745913,9,101,0.09,skip,False,-1.0,0,0,0,7,#matematik#9#tyt,1.45,0,5,5,607,1.145
user_46,video_16,2025-09-10 08:14:23.746074,78,92,0.85,pause,False,-1.0,0,1,0,10,#biyoloji#9#tyt,6.75,1,8,2,618,1.675
user_290,video_112,2025-09-05 01:55:21.746229,21,170,0.12,skip,False,-1.0,0,0,0,8,#fizik#12#ayt,1.6,0,1,4,613,1.1600000000000001
user_113,video_137,2025-08-21 05:40:08.746399,56,173,0.32,pause,True,0.0,0,0,1,17,#tarih#11#ayt,3.6,0,5,3,598,1.36
user_162,video_75,2025-08-27 23:42:33.746589,12,112,0.11,skip,True,1.0,0,0,0,6,#coğrafya#12,4.55,1,23,2,604,1.455
user_425,video_137,2025-09-09 00:53:31.746751,130,173,0.75,play,False,-1.0,0,1,0,15,#tarih#11#ayt,6.25,1,0,1,617,1.625
user_250,video_152,2025-09-10 00:13:46.746930,41,73,0.56,pause,False,-1.0,0,0,0,6,#geometri#11,3.8000000000000003,0,0,2,618,1.3800000000000001
user_349,video_159,2025-09-09 14:34:28.747116,3,60,0.05,skip,False,-1.0,0,0,0,3,#coğrafya#11#ayt,1.25,0,14,1,617,1.125
user_392,video_117,2025-08-20 17:43:14.747279,86,116,0.74,pause,True,0.0,0,0,0,12,#kimya#11,4.7,1,17,2,597,1.47
user_294,video_147,2025-09-15 19:59:23.747503,29,100,0.29,skip,False,-1.0,0,0,0,20,#paragraf#12#ayt,2.45,0,19,0,623,1.245
user_70,video_116,2025-08-26 15:20:07.747681,143,190,0.75,play,True,0.0,1,0,0,2,#paragraf#11#ayt,6.75,1,15,1,603,1.675
user_296,video_185,2025-09-11 05:34:20.747943,50,143,0.35,pause,True,0.0,0,0,0,11,#coğrafya#12#tyt,2.75,0,5,3,619,1.275
user_161,video_50,2025-09-18 03:43:04.748209,23,238,0.1,skip,False,-1.0,0,0,0,10,#tarih#10#tyt,1.5,0,3,3,626,1.15
user_18,video_119,2025-08-19 04:03:39.748384,137,206,0.67,play,False,-1.0,0,0,0,9,#fizik#11#tyt,4.35,1,4,1,596,1.435
user_158,video_123,2025-09-15 01:00:18.748550,92,141,0.65,pause,False,-1.0,0,0,0,2,#paragraf#12#tyt,4.25,1,1,0,623,1.425
user_16,video_16,2025-09-12 20:32:59.748726,85,92,0.92,complete,False,-1.0,1,0,0,6,#biyoloji#9#tyt,7.6000000000000005,1,20,4,620,1.7600000000000002
user_400,video_3,2025-08-29 06:23:49.748966,5,82,0.06,skip,True,1.0,0,0,0,9,#fizik#12#ayt,4.3,1,6,4,606,1.43
user_177,video_5,2025-08-29 00:07:16.749132,70,74,0.95,complete,False,-1.0,0,0,0,20,#edebiyat#10#ayt,5.75,1,0,4,606,1.5750000000000002
user_180,video_77,2025-08-29 18:05:02.749362,154,186,0.83,pause,False,-1.0,1,0,0,6,#tarih#12#tyt,7.1499999999999995,1,18,4,606,1.7149999999999999
user_281,video_194,2025-09-13 20:54:40.749582,41,101,0.41,play,False,-1.0,0,0,0,4,#matematik#9#tyt,3.05,0,20,5,621,1.305
user_39,video_176,2025-08-22 14:52:41.749819,36,145,0.25,skip,True,0.0,0,0,0,15,#coğrafya#11#ayt,2.25,0,14,4,599,1.225
user_113,video_45,2025-09-01 23:00:04.750044,18,177,0.1,skip,True,0.0,0,0,0,17,#kimya#11#tyt,1.5,0,23,0,609,1.15
user_213,video_152,2025-09-17 15:51:11.750265,59,73,0.81,pause,True,1.0,1,0,0,11,#geometri#11,10.05,1,15,2,625,2.005
user_315,video_151,2025-08-31 21:44:16.750471,3,80,0.04,skip,False,-1.0,0,0,0,1,#tarih#10#ayt,1.2,0,21,6,608,1.12
user_310,video_72,2025-09-10 06:44:03.750684,67,134,0.5,play,False,-1.0,0,0,0,11,#geometri#10,3.5,0,6,2,618,1.35
user_226,video_45,2025-09-12 06:22:51.750876,73,177,0.41,pause,False,-1.0,0,0,0,7,#kimya#11#tyt,3.05,0,6,4,620,1.305
user_232,video_125,2025-08-31 12:45:28.751079,72,167,0.43,pause,False,-1.0,0,0,0,9,#matematik#11#ayt,3.15,0,12,6,608,1.315
user_272,video_161,2025-09-17 13:09:35.751287,32,76,0.42,pause,True,0.0,0,0,0,14,#edebiyat#10#tyt,3.1,0,13,2,625,1.31
user_347,video_97,2025-09-14 23:33:46.751501,40,63,0.63,pause,True,1.0,0,0,0,5,#tarih#11#tyt,7.15,1,23,6,622,1.715
user_143,video_59,2025-09-11 02:21:43.751718,229,239,0.96,complete,False,-1.0,0,1,0,19,#geometri#9,7.3,1,2,3,619,1.73
user_4,video_173,2025-08-26 17:04:58.751878,123,123,1.0,complete,True,1.0,1,1,0,13,#tarih#9#ayt,12.5,1,17,1,603,2.25
user_465,video_40,2025-09-01 17:52:24.752044,63,91,0.69,pause,False,-1.0,0,0,0,6,#tarih#11#tyt,4.449999999999999,1,17,0,609,1.4449999999999998
user_161,video_24,2025-08-26 12:25:53.752208,186,221,0.84,pause,True,1.0,0,1,0,3,#edebiyat#9#ayt,9.7,1,12,1,603,1.97
user_393,video_12,2025-09-01 21:34:33.752406,20,191,0.1,skip,False,-1.0,0,0,0,6,#paragraf#10#tyt,1.5,0,21,0,609,1.15
user_389,video_30,2025-09-11 07:21:51.752565,87,91,0.96,complete,True,0.0,1,1,0,9,#kimya#9#ayt,9.3,1,7,3,619,1.9300000000000002
user_462,video_81,2025-09-01 17:06:11.752731,125,165,0.76,pause,False,-1.0,0,0,0,19,#paragraf#11#ayt,4.8,1,17,0,609,1.48
user_114,video_50,2025-09-16 17:01:30.752891,149,238,0.63,pause,False,-1.0,0,0,0,7,#tarih#10#tyt,4.15,1,17,1,624,1.415
user_365,video_146,2025-09-13 10:41:51.753066,82,180,0.46,pause,False,-1.0,0,0,0,18,#biyoloji#11#ayt,3.3000000000000003,0,10,5,621,1.33
user_497,video_177,2025-08-19 20:35:19.753248,109,168,0.65,pause,True,1.0,0,0,0,13,#matematik#12#tyt,7.25,1,20,1,596,1.725
user_48,video_179,2025-09-10 08:07:06.753421,120,232,0.52,play,False,-1.0,0,0,0,7,#fizik#10#tyt,3.6,0,8,2,618,1.36
user_201,video_65,2025-09-01 19:13:04.753602,136,145,0.94,complete,True,0.0,0,1,0,3,#biyoloji#10#tyt,7.199999999999999,1,19,0,609,1.72
user_113,video_84,2025-09-02 11:17:27.753792,226,230,0.98,complete,False,-1.0,1,1,0,4,#kimya#10,9.4,1,11,1,610,1.94
user_238,video_123,2025-09-12 20:40:19.754043,90,141,0.64,pause,False,-1.0,0,0,0,3,#paragraf#12#tyt,4.2,1,20,4,620,1.42
user_136,video_55,2025-08-27 00:25:14.754299,155,188,0.82,play,True,0.0,0,0,0,18,#paragraf#10#ayt,5.1,1,0,2,604,1.51
user_288,video_44,2025-09-08 01:02:07.754451,129,237,0.54,pause,False,-1.0,0,0,0,16,#geometri#9#ayt,3.7,0,1,0,616,1.37
user_145,video_68,2025-09-06 21:26:45.754607,25,164,0.15,skip,True,0.0,0,0,0,13,#biyoloji#10,1.75,0,21,5,614,1.175
user_122,video_148,2025-09-02 12:51:02.754795,9,132,0.07,skip,True,1.0,0,0,0,8,#kimya#10,4.35,1,12,1,610,1.435
user_253,video_103,2025-09-01 15:36:11.755026,77,223,0.35,play,False,-1.0,0,0,0,10,#coğrafya#12#ayt,2.75,0,15,0,609,1.275
user_475,video_43,2025-09-10 12:51:19.755266,112,140,0.8,play,False,-1.0,0,0,0,10,#fizik#11#tyt,5.0,1,12,2,618,1.5
user_169,video_98,2025-08-26 04:18:27.755492,143,177,0.81,pause,False,-1.0,1,0,0,8,#edebiyat#11,7.050000000000001,1,4,1,603,1.705
user_162,video_13,2025-09-16 18:31:22.755725,154,195,0.79,pause,False,-1.0,0,0,0,11,#edebiyat#11,4.95,1,18,1,624,1.495
user_463,video_192,2025-09-16 02:55:13.755893,68,153,0.44,pause,False,-1.0,0,0,0,1,#coğrafya#12#tyt,3.2,0,2,1,624,1.32
user_14,video_173,2025-08-28 01:57:05.756073,22,123,0.18,skip,False,-1.0,0,0,0,18,#tarih#9#ayt,1.9,0,1,3,605,1.19
user_274,video_75,2025-09-01 02:59:32.756474,87,112,0.78,play,False,-1.0,1,1,0,14,#coğrafya#12,8.4,1,2,0,609,1.84
user_201,video_24,2025-08-27 04:14:26.756701,66,221,0.3,play,False,-1.0,0,0,0,6,#edebiyat#9#ayt,2.5,0,4,2,604,1.25
user_160,video_161,2025-08-26 01:04:32.756959,7,76,0.09,skip,False,-1.0,0,0,0,7,#edebiyat#10#tyt,1.45,0,1,1,603,1.145
user_140,video_39,2025-08-18 21:48:30.757182,122,190,0.64,play,False,-1.0,0,0,0,16,#coğrafya#12#tyt,4.2,1,21,0,595,1.42
user_122,video_103,2025-09-06 04:56:57.757390,173,223,0.78,pause,False,-1.0,1,0,0,19,#coğrafya#12#ayt,6.9,1,4,5,614,1.69
user_433,video_194,2025-08-30 14:19:28.757629,46,101,0.46,play,False,-1.0,0,0,0,16,#matematik#9#tyt,3.3000000000000003,0,14,5,607,1.33
user_186,video_196,2025-08-23 23:53:55.757878,158,223,0.71,play,False,-1.0,1,1,0,1,#biyoloji#9,8.05,1,23,5,600,1.8050000000000002
user_498,video_74,2025-08-22 15:45:51.758123,32,63,0.51,play,True,1.0,0,0,0,2,#kimya#10#ayt,6.55,1,15,4,599,1.655
user_476,video_97,2025-08-23 17:11:13.758334,3,63,0.05,skip,False,-1.0,0,0,1,8,#tarih#11#tyt,2.25,0,17,5,600,1.225
user_338,video_96,2025-09-17 06:06:58.758538,137,137,1.0,complete,False,-1.0,1,0,0,17,#biyoloji#9#ayt,8.0,1,6,2,625,1.8
user_206,video_183,2025-09-17 12:32:37.758779,52,232,0.22,skip,True,1.0,0,0,0,15,#edebiyat#10,5.1,1,12,2,625,1.51
user_124,video_22,2025-09-02 09:41:27.758972,68,139,0.49,pause,False,-1.0,0,0,0,15,#kimya#10#ayt,3.45,0,9,1,610,1.345
user_118,video_191,2025-08-19 10:31:24.759141,48,93,0.52,play,False,-1.0,0,0,0,1,#kimya#9#ayt,3.6,0,10,1,596,1.36
user_63,video_190,2025-09-05 14:29:05.759304,117,120,0.98,complete,False,-1.0,1,1,0,16,#biyoloji#12#tyt,9.4,1,14,4,613,1.94
user_44,video_93,2025-09-16 06:30:19.759492,166,222,0.75,play,False,-1.0,1,0,0,1,#geometri#9,6.75,1,6,1,624,1.675
user_28,video_167,2025-08-26 04:16:12.759675,6,80,0.08,skip,True,1.0,0,0,0,9,#coğrafya#10#tyt,4.4,1,4,1,603,1.44
user_11,video_121,2025-09-07 22:56:14.759843,7,84,0.08,skip,False,-1.0,0,0,0,3,#tarih#10#ayt,1.4,0,22,6,615,1.14
user_81,video_175,2025-08-24 13:43:22.759996,19,131,0.15,skip,False,-1.0,0,0,1,6,#edebiyat#9#tyt,2.75,0,13,6,601,1.275
user_192,video_39,2025-09-15 00:55:20.760168,97,190,0.51,play,True,1.0,0,0,0,10,#coğrafya#12#tyt,6.55,1,0,0,623,1.655
user_436,video_151,2025-09-04 03:17:49.760334,67,80,0.84,pause,False,-1.0,0,1,0,2,#tarih#10#ayt,6.7,1,3,3,612,1.67
user_305,video_77,2025-09-13 01:32:40.760521,10,186,0.05,skip,False,-1.0,0,0,0,13,#tarih#12#tyt,1.25,0,1,5,621,1.125
user_306,video_12,2025-08-21 18:27:25.760674,0,191,0.0,skip,True,1.0,0,0,0,17,#paragraf#10#tyt,4.0,1,18,3,598,1.4
user_114,video_124,2025-08-19 23:19:36.760878,109,160,0.68,play,True,0.0,0,0,0,3,#matematik#10#tyt,4.4,1,23,1,596,1.44
user_41,video_157,2025-08-21 16:08:01.761173,17,174,0.1,skip,True,1.0,0,0,0,9,#biyoloji#12#ayt,4.5,1,16,3,598,1.45
user_411,video_41,2025-09-10 12:37:44.761393,17,63,0.27,skip,False,-1.0,0,0,0,6,#edebiyat#12#ayt,2.35,0,12,2,618,1.235
user_5,video_184,2025-09-04 12:33:33.761586,3,231,0.01,skip,False,-1.0,0,0,1,16,#geometri#11#ayt,2.05,0,12,3,612,1.205
user_203,video_156,2025-09-01 12:19:22.761804,157,221,0.71,play,True,0.0,1,1,0,17,#tarih#10#tyt,8.05,1,12,0,609,1.8050000000000002
user_494,video_114,2025-08-19 14:44:15.762087,164,226,0.73,play,True,1.0,0,1,0,14,#edebiyat#11#ayt,9.15,1,14,1,596,1.915
user_439,video_37,2025-09-12 10:13:22.762340,11,61,0.18,skip,False,-1.0,0,0,0,12,#tarih#10#tyt,1.9,0,10,4,620,1.19
user_272,video_25,2025-09-03 16:10:20.762525,56,64,0.88,play,True,0.0,0,0,0,19,#geometri#12#ayt,5.4,1,16,2,611,1.54
user_168,video_120,2025-08-25 10:31:50.762734,39,169,0.23,skip,False,-1.0,0,0,0,8,#edebiyat#9#tyt,2.1500000000000004,0,10,0,602,1.215
user_315,video_35,2025-09-01 10:27:03.762996,108,129,0.84,play,False,-1.0,1,0,0,7,#tarih#10#ayt,7.2,1,10,0,609,1.7200000000000002
user_230,video_132,2025-09-06 10:38:59.763190,127,193,0.66,play,True,1.0,0,0,0,11,#coğrafya#11#tyt,7.300000000000001,1,10,5,614,1.73
user_91,video_34,2025-09-13 17:41:07.763394,165,181,0.91,complete,False,-1.0,1,0,1,9,#biyoloji#11#tyt,8.55,1,17,5,621,1.855
user_49,video_63,2025-08-30 01:25:56.763684,53,96,0.55,play,False,-1.0,0,0,0,16,#coğrafya#10,3.75,0,1,5,607,1.375
user_17,video_166,2025-09-17 08:32:28.763880,66,223,0.3,pause,True,1.0,0,0,0,4,#geometri#9,5.5,1,8,2,625,1.55
user_427,video_73,2025-08-23 07:12:14.764085,3,148,0.02,skip,False,-1.0,0,0,0,2,#biyoloji#11#ayt,1.1,0,7,5,600,1.11
user_210,video_38,2025-08-25 23:33:37.764292,81,93,0.87,play,False,-1.0,0,0,0,7,#coğrafya#11,5.35,1,23,0,602,1.5350000000000001
user_442,video_77,2025-09-18 00:33:11.764523,172,186,0.92,complete,False,-1.0,0,0,1,17,#tarih#12#tyt,6.6000000000000005,1,0,3,626,1.6600000000000001
user_191,video_102,2025-09-09 10:54:02.764705,23,183,0.13,skip,False,-1.0,0,0,0,12,#edebiyat#9#tyt,1.65,0,10,1,617,1.165
user_439,video_147,2025-09-12 08:44:40.764896,46,100,0.46,play,False,-1.0,0,0,0,17,#paragraf#12#ayt,3.3000000000000003,0,8,4,620,1.33
user_415,video_109,2025-08-24 17:41:55.765091,168,240,0.7,pause,True,1.0,0,0,0,18,#paragraf#9,7.5,1,17,6,601,1.75
user_363,video_26,2025-08-30 02:27:25.765343,181,218,0.83,play,False,-1.0,1,1,0,6,#biyoloji#12,8.649999999999999,1,2,5,607,1.8649999999999998
user_386,video_13,2025-08-24 00:48:20.765515,168,195,0.86,pause,False,-1.0,0,0,0,13,#edebiyat#11,5.3,1,0,6,601,1.53
user_354,video_41,2025-09-03 20:20:15.765691,29,63,0.46,play,False,-1.0,0,0,0,15,#edebiyat#12#ayt,3.3000000000000003,0,20,2,611,1.33
user_434,video_34,2025-08-27 05:21:32.765855,59,181,0.33,pause,False,-1.0,0,0,0,3,#biyoloji#11#tyt,2.6500000000000004,0,5,2,604,1.2650000000000001
user_36,video_66,2025-08-26 06:10:27.766063,51,213,0.24,skip,True,0.0,0,0,0,14,#biyoloji#12,2.2,0,6,1,603,1.22
user_199,video_17,2025-08-25 23:51:27.766265,22,64,0.34,play,True,0.0,0,0,0,12,#coğrafya#10#ayt,2.7,0,23,0,602,1.27
user_347,video_123,2025-08-22 11:00:20.766432,74,141,0.52,pause,False,-1.0,0,0,0,13,#paragraf#12#tyt,3.6,0,11,4,599,1.36
user_309,video_105,2025-09-01 03:13:39.766640,83,222,0.37,play,False,-1.0,0,0,0,14,#geometri#9#ayt,2.85,0,3,0,609,1.2850000000000001
user_29,video_79,2025-09-07 02:40:13.766832,73,84,0.87,pause,False,-1.0,1,0,0,2,#tarih#12,7.35,1,2,6,615,1.7349999999999999
user_8,video_56,2025-08-23 22:37:19.766998,79,227,0.35,pause,False,-1.0,0,0,0,18,#paragraf#9#ayt,2.75,0,22,5,600,1.275
user_358,video_167,2025-08-26 10:37:39.767155,7,80,0.09,skip,False,-1.0,0,0,0,9,#coğrafya#10#tyt,1.45,0,10,1,603,1.145
user_137,video_66,2025-08-27 02:44:41.767340,8,213,0.04,skip,False,-1.0,0,0,0,12,#biyoloji#12,1.2,0,2,2,604,1.12
user_332,video_194,2025-08-24 16:27:28.767550,66,101,0.65,pause,True,0.0,0,0,0,17,#matematik#9#tyt,4.25,1,16,6,601,1.425
user_307,video_155,2025-09-15 22:41:00.767722,58,118,0.49,pause,True,1.0,0,0,0,11,#edebiyat#12#tyt,6.45,1,22,0,623,1.645
user_474,video_25,2025-09-05 04:19:37.767965,32,64,0.5,play,False,-1.0,0,0,0,1,#geometri#12#ayt,3.5,0,4,4,613,1.35
user_41,video_139,2025-09-10 20:43:08.768287,73,110,0.66,play,False,-1.0,0,0,0,1,#matematik#12,4.300000000000001,1,20,2,618,1.4300000000000002
user_296,video_16,2025-09-03 04:58:44.768523,0,92,0.0,skip,False,-1.0,0,0,0,13,#biyoloji#9#tyt,1.0,0,4,2,611,1.1
user_16,video_77,2025-09-14 10:26:36.768705,36,186,0.19,skip,False,-1.0,0,0,0,10,#tarih#12#tyt,1.95,0,10,6,622,1.195
user_244,video_173,2025-09-10 04:45:47.768872,95,123,0.77,pause,False,-1.0,1,1,0,7,#tarih#9#ayt,8.35,1,4,2,618,1.835
user_132,video_99,2025-08-31 12:11:24.769083,46,78,0.59,play,False,-1.0,0,0,0,8,#paragraf#11,3.9499999999999997,0,12,6,608,1.395
user_483,video_152,2025-09-06 10:23:23.769269,62,73,0.85,pause,False,-1.0,0,0,0,8,#geometri#11,5.25,1,10,5,614,1.525
user_407,video_27,2025-08-23 17:40:34.769466,195,228,0.86,pause,True,1.0,0,0,0,12,#fizik#10,8.3,1,17,5,600,1.83
user_381,video_64,2025-09-06 16:46:21.769696,96,163,0.59,play,True,1.0,0,0,1,15,#biyoloji#10#tyt,7.949999999999999,1,16,5,614,1.795
user_426,video_189,2025-09-10 20:14:06.769933,154,235,0.66,play,False,-1.0,0,0,0,18,#matematik#9,4.300000000000001,1,20,2,618,1.4300000000000002
user_38,video_143,2025-09-01 18:19:35.770156,29,69,0.42,pause,True,0.0,0,0,1,16,#matematik#9#ayt,4.1,0,18,0,609,1.41
user_301,video_10,2025-08-19 11:51:33.770371,81,151,0.54,play,False,-1.0,0,0,0,5,#matematik#9#ayt,3.7,0,11,1,596,1.37
user_181,video_48,2025-08-26 15:41:55.770647,160,173,0.92,complete,False,-1.0,0,1,0,10,#biyoloji#12#tyt,7.1000000000000005,1,15,1,603,1.71
user_33,video_149,2025-09-07 15:52:54.770848,77,127,0.61,play,False,-1.0,0,0,0,17,#biyoloji#9,4.05,1,15,6,615,1.405
user_317,video_121,2025-08-22 01:44:29.771104,63,84,0.75,pause,False,-1.0,1,1,0,3,#tarih#10#ayt,8.25,1,1,4,599,1.8250000000000002
user_139,video_8,2025-09-04 00:29:15.771364,166,217,0.76,pause,True,0.0,1,0,0,7,#matematik#9#ayt,6.8,1,0,3,612,1.6800000000000002
user_404,video_184,2025-09-10 23:12:59.771708,26,231,0.11,skip,True,1.0,0,0,0,17,#geometri#11#ayt,4.55,1,23,2,618,1.455
user_414,video_176,2025-08-20 09:00:47.772087,5,145,0.03,skip,True,1.0,0,0,0,3,#coğrafya#11#ayt,4.15,1,9,2,597,1.415
user_202,video_60,2025-09-04 18:53:38.772367,82,94,0.87,play,True,1.0,1,0,0,12,#matematik#9#ayt,10.35,1,18,3,612,2.035
user_127,video_6,2025-09-08 21:23:45.772642,66,159,0.42,pause,True,1.0,0,0,0,19,#paragraf#12#tyt,6.1,1,21,0,616,1.6099999999999999
user_21,video_33,2025-08-21 19:11:59.772884,22,220,0.1,skip,True,1.0,0,0,0,19,#fizik#9,4.5,1,19,3,598,1.45
user_344,video_25,2025-09-10 05:40:27.773125,29,64,0.45,pause,False,-1.0,0,0,0,10,#geometri#12#ayt,3.25,0,5,2,618,1.325
user_2,video_121,2025-08-24 15:45:16.773371,80,84,0.95,complete,True,1.0,0,0,0,9,#tarih#10#ayt,8.75,1,15,6,601,1.875
user_228,video_25,2025-09-09 22:52:23.773645,39,64,0.61,play,True,0.0,0,0,0,3,#geometri#12#ayt,4.05,1,22,1,617,1.405
